notion_id,recipe_name,step_number,body_text
30003a80-9ca1-80c4-b75a-e8c6c9a1217f,Nandos Peri Peri Chicken,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30003a80-9ca1-80c5-9522-fa1d71ca7e4e,Malai Tikka,1,Mix together marinade ingredients to taste before adding in protein.
30003a80-9ca1-80c5-9522-fa1d71ca7e4e,Malai Tikka,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30003a80-9ca1-80de-9496-d5d9b7f30b01,Tandoori,1,Mix together marinade ingredients to taste before adding in protein.
30003a80-9ca1-80de-9496-d5d9b7f30b01,Tandoori,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30003a80-9ca1-80e3-aea1-e417a2fa6ec5,Korean Marinade,1,Mix together marinade ingredients to taste before adding in protein.
30003a80-9ca1-80e3-aea1-e417a2fa6ec5,Korean Marinade,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30203a80-9ca1-800b-b99d-c172f994486c,Miso Honey,1,Mix together marinade ingredients to taste before adding in protein.
30203a80-9ca1-800b-b99d-c172f994486c,Miso Honey,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30203a80-9ca1-8059-9445-e73e553faf9b,Pollo Asado,1,Mix together marinade ingredients to taste before adding in protein.
30203a80-9ca1-8059-9445-e73e553faf9b,Pollo Asado,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30203a80-9ca1-809c-b5df-d01d6309a67d,Lemon Herb Garlic,1,Mix together marinade ingredients to taste before adding in protein.
30203a80-9ca1-809c-b5df-d01d6309a67d,Lemon Herb Garlic,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30203a80-9ca1-80a0-b2b4-d5ce9541b216,Spicy Shawarma,1,Mix together marinade ingredients to taste before adding in protein.
30203a80-9ca1-80a0-b2b4-d5ce9541b216,Spicy Shawarma,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
30c03a80-9ca1-8044-8c65-c70c94017218,Spicy Salmon Crispy Rice,1,Combine all sauces into a bowl and combine.
30c03a80-9ca1-8044-8c65-c70c94017218,Spicy Salmon Crispy Rice,2,"Mince salmon till fine before adding to the bowl of sauce, mix and then store in fridge till ready."
30c03a80-9ca1-8044-8c65-c70c94017218,Spicy Salmon Crispy Rice,3,"Combine the ingredients for sushi rice before layering onto a plastic wrap, flattening it out and freezing for 2 hours to overnight!"
30c03a80-9ca1-8044-8c65-c70c94017218,Spicy Salmon Crispy Rice,4,"Once fully frozen, slice rice into rectangles for frying."
30c03a80-9ca1-8044-8c65-c70c94017218,Spicy Salmon Crispy Rice,5,"Shallow fry till golden, then top with salmon mixture, a slice of jalapeño and sesame seeds."
30c03a80-9ca1-808d-8223-c1755a962b45,Creamy Brie Pasta,1,"Bring a bowl of salted water to a boil, cook pasta till al dente."
30c03a80-9ca1-808d-8223-c1755a962b45,Creamy Brie Pasta,2,"Prep ingredients, chop parsley, mince garlic, halve tomatoes, and cut brie."
30c03a80-9ca1-808d-8223-c1755a962b45,Creamy Brie Pasta,3,"Heat oil in a pan and cook cherry tomatoes and garlic in the pan till the tomatoes soften, about 5 minutes."
30c03a80-9ca1-808d-8223-c1755a962b45,Creamy Brie Pasta,4,"Add in the brie and allow to melt into a creamy sauce, stirring gently."
30c03a80-9ca1-808d-8223-c1755a962b45,Creamy Brie Pasta,5,"Add in the cooked pasta, reserved pasta water, salt and any other spices."
30c03a80-9ca1-808d-8223-c1755a962b45,Creamy Brie Pasta,6,Toss till a little thickened and serve!
30c03a80-9ca1-80ca-98d5-e8467f32c21b,Spicy Tuna Melt,1,Combine tuna filling in a bowl and mix til evenly combined
30c03a80-9ca1-80ca-98d5-e8467f32c21b,Spicy Tuna Melt,2,Spread the butter slice with the room temperature butter till well coated
30c03a80-9ca1-80ca-98d5-e8467f32c21b,Spicy Tuna Melt,3,"Cook one side of the bread, before flipping."
30c03a80-9ca1-80ca-98d5-e8467f32c21b,Spicy Tuna Melt,4,"Then spread half the cheese, top with the tuna mixture, before adding the rest of the cheese."
30c03a80-9ca1-80ca-98d5-e8467f32c21b,Spicy Tuna Melt,5,"Cover if needed, cook till cheese is fully melted and bread is golden."
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,1,Set nuts and milk aside to soak (for at least 30 minutes).
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,2,Add ghee into a pressure cooker with all the whole spices and ginger garlic paste till toasted and fragrant.
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,3,Add in the sliced onions and sauté till softened.
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,4,Then toss in green chilies and all of the powdered spices and toast for a 30 seconds.
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,5,Add in lamb and sear meat till no longer pink on the outside.
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,6,Add 3 cups of water and pressure cook. Let it whistle 5 - 6 times and let the steam release on it’s own!
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,7,Add 1/2 cups plain yoghurt and the nut paste and another 3 cups water and let it come to a boil.
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,8,"Add saffron, extra salt and black pepper to taste. Top with chopped mint and chopped cilantro."
30c03a80-9ca1-80f7-bc00-d64f383de2c1,Hyderabadi Marag,9,Simmer for another 30 minutes before serving.
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,1,Preheat the oven to 375°F.
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,2,"In a large bowl, combine the lamb mince, onions, spices, salt, one egg and peas. Mix well until evenly combined."
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,3,Crack the egg into a small bowl and beat lightly. Set aside.
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,4,"Unroll the puff pastry. Spoon the keema mixture along one long edge of the pastry near the center, forming a neat sausage shape."
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,5,"Brush the exposed edge with egg wash, fold over the filling and roll tightly to seal, use a fork and press down along the edge to seal on the closed edge."
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,6,"Brush the top of the roll with egg wash and sprinkle with a combination of cumin, black mustard, and sesame seeds."
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,7,"Cut the roll into even pieces and place upright on a lined baking tray, spacing them slightly apart."
31003a80-9ca1-8022-bd14-ca6a427e868b,Keema Sausage Rolls,8,"Bake for 25–30 minutes, or until golden brown, crisp and cooked through. Serve hot or at room temperature."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,1,"Put the oil, butter and chopped onion in the pot and turn the heat on to medium."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,2,"Cook and stir the onion until it has become translucent, then add the chopped celery and carrot. Cook for about 2 minutes, stirring vegetables to coat them well."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,3,"Add ground beef, a large pinch of salt and a few grindings of pepper. Stir well and cook until the beef has lost its raw, red color, crumbling as it cooks."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,4,"Add milk and let it simmer gently, stirring frequently, until it has bubbled away completely. Add a tiny grating — about ⅛ teaspoon — of nutmeg, and stir."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,5,"Then add the wine, let it simmer until it has evaporated."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,6,"Then add the tomatoes and stir thoroughly to coat all ingredients well. When the tomatoes begin to bubble, turn the heat down so that the sauce cooks at the laziest of simmers, with just an intermittent bubble breaking through to the surface. Cook, uncovered, for 3 hours or more, stirring from time to time."
31003a80-9ca1-8046-9d61-d37f67a630a3,Bolognese,7,"Toss with cooked drained pasta, adding the tablespoon of butter, and serve with freshly grated Parmigiano-Reggiano on the side."
31003a80-9ca1-8066-b78d-c4192bd67de2,Quiche,1,To make Crust:
31003a80-9ca1-8066-b78d-c4192bd67de2,Quiche,2,Make fillings
31003a80-9ca1-8066-b78d-c4192bd67de2,Quiche,3,Make custard
31003a80-9ca1-8066-b78d-c4192bd67de2,Quiche,4,Assembly
31003a80-9ca1-8078-bfd7-f05d37afbe1c,Korean Marinated Eggs,1,"Boil eggs for 7 minutes, then place into an ice bath. Peel immediately or they’ll be harder."
31003a80-9ca1-8078-bfd7-f05d37afbe1c,Korean Marinated Eggs,2,"Mix together all marinade ingredients, then pour over eggs and fully cover."
31003a80-9ca1-8078-bfd7-f05d37afbe1c,Korean Marinated Eggs,3,"Place in fridge for at least a day, up to a week."
31003a80-9ca1-8078-bfd7-f05d37afbe1c,Korean Marinated Eggs,4,Serve over a bed of rice with the marinade.
31003a80-9ca1-8093-8f7b-e714429da635,Perugu Charu,1,"Whisk yogurt, salt, and sliced green chilies, and water till smooth with sliced chilies and salt."
31003a80-9ca1-8093-8f7b-e714429da635,Perugu Charu,2,"In a small pan, heat oil and add in all of the spices till toasted. Then add in curry leaves and onion, cook till softened."
31003a80-9ca1-8093-8f7b-e714429da635,Perugu Charu,3,Mix in the yogurt mixture till combined before removing. Taste for salt and serve topped with cilantro.
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,1,"In a bowl, cover the mushrooms with boiling water and let soak for 10 minutes. Drain, reserving 5 tablespoons of the soaking liquid."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,2,"Then, very finely chop the mushrooms, aiming to mimic the consistency of ground meat, then set aside."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,3,Heat a medium pot of salted water to a boil.
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,4,"Put the oil, garlic, crushed red pepper, parsley and ¼ teaspoon salt into a cold, large sauté pan over medium-low heat."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,5,"Very gently fry for 5 minutes until soft and lightly golden, turning the heat down if the garlic starts to brown."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,6,"Increase the heat to medium-high, then add the chopped mushrooms, tomato paste and plenty of freshly ground black pepper (about 50 twists). Stir-fry for 3 minutes."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,7,"Meanwhile, cook the pasta in the salted boiling water according to package directions until al dente. Drain, reserving 1¾ cups of the pasta water."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,8,"Stir in 1½ cups of the reserved pasta water plus the reserved porcini soaking liquid into the pan with the mushrooms and bring to a simmer. Once simmering, let it bubble away for 3 minutes."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,9,"Add half the Parmesan, stirring until it has melted before adding the rest. Lower the heat to medium, then stir in the cream, followed by the drained tagliatelle. Toss over the heat until the pasta and sauce have emulsified (just 1 to 2 minutes) adding a splash more pasta water if the pasta looks dry."
31003a80-9ca1-80a9-b834-d78072c0ed59,Porcini Ragu,10,Remove from the heat and serve at once with a sprinkling of parsley.
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,1,"In a medium pot, add chicken, cold water (just enough to cover the chicken), ginger, garlic, scallions, shaoxing wine, and salt."
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,2,"Bring water to a boil then turn down the heat to low until water is simmering. Cook chicken for 8-10 mins, half covered with a lid, until just cooked through (if you stick a chopstick or knife, juices should run clear). Save 1-2 tablespoon of poaching liquid for later."
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,3,"Once the chicken is cooked through, immediately transfer chicken drumsticks to a large bowl of ice water to stop the cooking process. Once cooled down, shred the chicken with your hands and transfer chicken to a plate."
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,4,Toast the uncooked rice in a pan with some oil. Then add rice to the rice cooker and cook in the poaching liquid.
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,5,"In a heat-proof bowl, add chili flakes, green onion, sesame seeds, grated garlic, and sugar."
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,6,"In a small pot, heat oil until hot but not smoking (about 350F)."
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,7,"Pour hot oil in the bowl to sizzle the aromatics. Then add soy sauce, oyster sauce, chicken poaching liquid, and salt and mix well to incorporate. Set aside."
31003a80-9ca1-80ad-9531-f6239d5349f7,Chili Oil Poached Chicken,8,Pour the soy chili oil sauce over the chicken and mix well. Garnish with chopped scallions. Serve the chicken over white rice.
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,1,"Using the sauté mode on the instant pot, add the ghee and sear the lamb in batches till deeply browned (3 - 4 minutes per side). Set aside when done."
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,2,"In the same pot, sauté the onion till golden. Then add in ginger garlic paste, cook till raw smell disappears. Then add in tomato paste till it darkens and smells nutty."
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,3,Add all the spices and stir for 30 seconds till fragrant (don’t let them burn)
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,4,"Deglaze with the stock, add in vinegar and return the lamb to the pot."
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,5,"Pressure cook on high for 45 minutes, natural release for another 15."
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,6,"Open the pot and measure the liquid, should have about 1 cup of liquid in the pot with the lamb removed. If there’s more, remove all extra liquid."
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,7,"Add the washed and soaked rice and the saffron, then pressure cook for another 9 minutes."
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,8,Quick release and immediately fluff rice gently.
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,9,Optionally: Place lamb pieces onto a baking sheet and broil for 5 - 8 minutes till caramelized and charred.
31003a80-9ca1-80ba-a691-e7477898fa34,Lamb Mandi,10,Serve rice topped with broiled lamb and cilantro leaves.
31003a80-9ca1-80c2-80d6-cb25604af766,Shawarma Marinade,1,Mix together marinade ingredients to taste before adding in protein.
31003a80-9ca1-80c2-80d6-cb25604af766,Shawarma Marinade,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
31003a80-9ca1-80d5-b3d9-e57163f7c163,Southwest Marinade,1,Mix together marinade ingredients to taste before adding in protein.
31003a80-9ca1-80d5-b3d9-e57163f7c163,Southwest Marinade,2,"When cooking,  skewer them and pan fry, or bake (375F for 15-18 mins, 2-3 min broil at the end)"
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,1,Heat oil and fry the curry paste until it deepens in color.
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,2,"Pour in coconut milk and water. Season with chicken bouillon, dark soy, soy sauce, and brown sugar. Bring to a boil."
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,3,"Drop in the chicken leg quarters and drop heat to a simmer, let them be for 40-50 minutes until the meat is tender and cooked through."
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,4,Finish with fish sauce and lime juice for that perfect salty-bright balance.
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,5,Boil your noodles. Then fry a small handful of them until crispy in oil heated to ~350F.
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,6,"To assemble, place unfried noodles into the bowl, then ladle that rich broth on top with a whole chicken piece."
31003a80-9ca1-80fc-8227-f236322ba4c1,Khao Soi,7,"Top with crispy noodles, cilantro, green onion, and a squeeze of lime."
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,1,Preheat oven to 350°F. Have the baking pan on hand because the caramel in the next step hardens quickly.
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,2,"In a saucepan, combine granulated sugar and water. Heat on medium-low and do not stir. If you need to mix it, you can gently swirl the pan."
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,3,"As it cooks, the sugar should dissolve, bubble, then turn from a cloudy white liquid to a light golden color. Once the caramel reaches an amber color, pour into your baking pan, evenly covering the bottom, tilting to distribute. Let caramel cool as you make the flan mixture."
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,4,"In a large mixing bowl, whisk together egg yolks and sweetened condensed milk until smooth."
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,5,Stir in evaporated milk and vanilla until combined. Use silicone spatula to scrape bottom and sides of bowl.
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,6,Pour flan mixture through sieve right into your baking pan.
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,7,Place baking pan into another baking tray with room temp water at the bottom so that the baking pan is sitting in 2-3 inches of water.
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,8,Lightly cover with oven-safe lid or aluminum foil.
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,9,"Bake for 40-60 minutes, checking it periodically starting at the 30 minute mark."
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,10,Let cool (uncovered) at room temperature for 30-45 minutes. Lightly cover and chill in the fridge for a minimum of 3 hours (up to overnight) to allow it to fully set.
31103a80-9ca1-800d-b6f2-db9bee2191c3,Flan,11,"To serve, use a spatula to loosen the sides of the flan (run spatula along the sides 2 - 3 times). Then place your serving dish upside down on top of the baking dish. Flip over, tap on the baking dish, and the flan should slide out!"
31103a80-9ca1-801d-9fff-db36e1d4edea,Apple Brie Crostini,1,Preheat oven to 400* F
31103a80-9ca1-801d-9fff-db36e1d4edea,Apple Brie Crostini,2,Slice baguette into half inch slices and spread onto a large baking sheet.
31103a80-9ca1-801d-9fff-db36e1d4edea,Apple Brie Crostini,3,Top each piece with a thin slice of brie and a little piece of prosciutto.
31103a80-9ca1-801d-9fff-db36e1d4edea,Apple Brie Crostini,4,Bake for 10 minutes
31103a80-9ca1-801d-9fff-db36e1d4edea,Apple Brie Crostini,5,Slice apple slices very thin.
31103a80-9ca1-801d-9fff-db36e1d4edea,Apple Brie Crostini,6,Top baguette pieces with apple slices and then drizzle with hot honey.
31103a80-9ca1-802c-bbad-ed19937e37a0,Charred Corn Bean Salad,1,Char corn in the broiler or with a blow torch.
31103a80-9ca1-802c-bbad-ed19937e37a0,Charred Corn Bean Salad,2,Cook shrimp on the pan for a minute with all the spices with a tsp of oil.
31103a80-9ca1-802c-bbad-ed19937e37a0,Charred Corn Bean Salad,3,Dice all ingredients to the same size and combine.
31103a80-9ca1-802c-bbad-ed19937e37a0,Charred Corn Bean Salad,4,"Whisk dressing together, pour over the salad, and massage well. Top with cotija cheese and mix well again."
31103a80-9ca1-802c-bbad-ed19937e37a0,Charred Corn Bean Salad,5,"Taste for salt, acid, and spice and adjust!"
31103a80-9ca1-8059-aa3a-e6050361d925,Rose Noodles/Tteokboki,1,"Dice your onion, finely mince your garlic, and slice your sausages into bite-sized pieces."
31103a80-9ca1-8059-aa3a-e6050361d925,Rose Noodles/Tteokboki,2,"Boil your noodles or tteokbokki for one minute before al dente, drain, and cool."
31103a80-9ca1-8059-aa3a-e6050361d925,Rose Noodles/Tteokboki,3,Oil up your pan and cook the onions and garlic for 2 minutes until softened and fragrant.
31103a80-9ca1-8059-aa3a-e6050361d925,Rose Noodles/Tteokboki,4,"Add in your sausages and cook for one minute. Then stir in gochujang, gochutgaru, soy sauce, sugar, heavy cream, and milk.  Let simmer and reduce slightly."
31103a80-9ca1-8059-aa3a-e6050361d925,Rose Noodles/Tteokboki,5,Add your noodles or tteokbokki along with the mozerella cheese and stir. Continue simmering until the sauce fully coats and sticks to the noodles.
31103a80-9ca1-8059-aa3a-e6050361d925,Rose Noodles/Tteokboki,6,Serve in a bowl topped with green onions and a boiled egg on the side.
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,1,"Into a blender, blend onions and green chilies into a paste (try to not use water)"
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,2,Squeeze excess water out and place into a bowl with the 200g of meat. Add all the spices and knead for atleast one minute to make elastic and juicy.
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,3,Let meat rest for 30 minutes to overnight!
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,4,Place meat onto a large parchment paper. Place another parchment paper on top and roll very thin.
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,5,Remove the top parchment paper and then roll the lower parchment (about 1 inch pieces)
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,6,Bake at 425*F for 25 minutes.
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,7,Unroll and tear into pieces and broil for a minute to get crispy.
31103a80-9ca1-80a4-9e5b-f2546361a0df,Halal Cart Rice Bowl,8,Serve with  rice and drizzle with white sauce.
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,1,Let pie sit at room temperature until the filling is soft and scoopable. Preheat oven to 350°F.
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,2,"Scoop the entire pie including crust into a baking dish. Use a spatula to smash and mix everything together until chunky and combined. Stir in bourbon or apple cider if using, and spread evenly in the dish."
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,3,"Make the streusel by combining flour, oats, brown sugar, cinnamon, cardamom, salt and pecans in a bowl."
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,4,Add the cold cubed butter and work it in with your fingertips until the mixture looks like rough crumbles with pea-sized butter pieces.
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,5,Scatter the streusel generously and evenly over the pie mixture. Cover tightly with foil and bake at 350°F for 30 minutes.
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,6,"Then, remove foil and bake another 10-12 minutes until the streusel is golden, toasty and the edges are bubbling."
31103a80-9ca1-80c9-a32c-ffffdd367e59,Twice Baked Apple Pie,7,Serve by scooping into bowls while warm and top with a scoop of vanilla ice cream!
31103a80-9ca1-80cc-8452-d7c52d3e6b67,Soupy Ramen,1,Boil ramen noodles to packet instructions.
31103a80-9ca1-80cc-8452-d7c52d3e6b67,Soupy Ramen,2,"In a bowl, add a egg yolk, the seasoning packets, kewpie mayo, sesame oil, soy sauce, and chicken bouillon. Whisk till combined."
31103a80-9ca1-80cc-8452-d7c52d3e6b67,Soupy Ramen,3,Add water from boiling ramen into the sauce and mix.
31103a80-9ca1-80cc-8452-d7c52d3e6b67,Soupy Ramen,4,Make a fried egg with the extra egg white and another egg.
31103a80-9ca1-80cc-8452-d7c52d3e6b67,Soupy Ramen,5,"Add noodles into the soup, top with fried egg."
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,1,"Chop guanciale into equal strips and add it to a cold pan to cook over medium heat. Once crispy, remove it from the pan with its oil."
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,2,"In the same pan, drizzle olive oil and add finely chopped shallots, garlic and basil leaves with the stem attached."
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,3,Squeeze in tomato paste and add gochujang to cook for 5 minutes.
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,4,"While the tomato mix is cooking, add the pasta into salted boiling water. You want it 95% to aldente."
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,5,Deglaze tomato mix with vodka.
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,6,Remove the basil and cook some cream before adding cold butter. Add salt if needed.
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,7,Add the pasta with a splash of pasta water into the sauce and give everything a mix (add more pasta water if needed).
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,8,"On a baking pan, layer the pasta and top with mozzarella, guancialle and parmesan before broiling on high heat for a minute till crispy."
31203a80-9ca1-800e-9f5b-dfaaf8a7a3f4,Spicy Rigatoni,9,9. Finish with fresh basil.
31203a80-9ca1-803e-bf2e-f00db3c7c023,Karaage,1,Combine all ingredients for the marinade in a resealable bag. Add the chicken and marinate for 30 minutes to overnight in the fridge.
31203a80-9ca1-803e-bf2e-f00db3c7c023,Karaage,2,"Preheat air fryer to 400* F. Then, in a wide shallow bowl, stir together potato starch and sea salt."
31203a80-9ca1-803e-bf2e-f00db3c7c023,Karaage,3,Transfer marinated chicken into the potato starch and dredge till evenly coated.
31203a80-9ca1-803e-bf2e-f00db3c7c023,Karaage,4,"Spray the pan with cooking spray, place the coated chicken in one layer, then spray the top again with cooking spray."
31203a80-9ca1-803e-bf2e-f00db3c7c023,Karaage,5,"Air fry for 14 - 16 minutes, flipping half way through and spraying again, till crispy and crunch."
31203a80-9ca1-803e-bf2e-f00db3c7c023,Karaage,6,Serve immediately with kewpie mayo.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,1,To a saucepan add espresso and gelatin packets and let sit and bloom for 1-2 minutes. Do not mix or heat yet.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,2,Warm the saucepan over medium heat and stir for 2-3 minutes until all of the gelatin has dissolved.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,3,Remove from heat and let cool for 5 minutes.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,4,Add the vodka and simple syrup to the saucepan with the espresso and mix.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,5,Then divide the mixture in two bowls evenly.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,6,Add the coffee liquor to one bowl and the baileys + room temp heavy cream to the other.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,7,"Spray an 8"" x 8"" pan with a neutral oil to help prevent sticking."
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,8,Pour the darker mixture in the pan and refrigerate for about 20 minutes. You want the first layer to be set but still tacky so the layers adhere to each other.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,9,Then pour the baileys mixture on top and return to the refrigerator for at least 4 hours (overnight is best) or until completely set.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,10,Flip pan upside down to remove and slice into squares as big or small as you would like.
31203a80-9ca1-804a-95e1-c106e51f888a,Espresso Martini Jell-o Shots,11,Garnish each square with a coffee bean and enjoy!
31203a80-9ca1-8079-81d0-c34021e7b1e1,Grapefruit Hugo Spritz,1,"Add elderflower liqueur and lemon juice, grapefruit juice, then add in mint leaves and muddle gently."
31203a80-9ca1-8079-81d0-c34021e7b1e1,Grapefruit Hugo Spritz,2,Fill glass full with ice.
31203a80-9ca1-8079-81d0-c34021e7b1e1,Grapefruit Hugo Spritz,3,"Fill to the top with prosecco, then tonic water and club soda."
31203a80-9ca1-8079-81d0-c34021e7b1e1,Grapefruit Hugo Spritz,4,"Stir well, top with more ice and garnish with grapefruit and mint."
31203a80-9ca1-80d1-8105-d4775889923d,Peach Coladas,1,Add all ingredients into a shaker bottle with lots of ice and shake well.
31203a80-9ca1-80d1-8105-d4775889923d,Peach Coladas,2,Strain into a glass over ice and garnish with a lime wheel and cherry.
